time,rating,text,name,category,latitude,longitude,safety,cleanliness,infrastructure,nature,attractions,heritage,costs,other,created_at,id,lead_time,updated_at
1527978320443,5.0,NYBG is one of my favorite places in the world!,Peggy Rockefeller Rose Garden,Garden||Tourist attraction,40.8590582,-73.87354309999999,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive,,,,
1522935746428,5.0,The time of my life!,Madison Square Garden,Arena||Event venue||Stadium||Tourist attraction,40.7505045,-73.9934387,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,,,,
1531409780237,5.0,"Beautiful place, super exciting!",One World Trade Center,Business center||Tourist attraction,40.7127431,-74.0133795,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive,,,,
1546567595426,4.0,Like it says historical landmark,Washington Square Arch,Historical landmark||Tourist attraction,40.7312185,-73.9970929,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,,,,
1562757435715,4.0,Great view of the park!,Belvedere Castle,Castle||Historical landmark||Scenic spot||Tourist attraction,40.7794302,-73.9690677,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,,,,
1464200005384,4.0,Expensive but worth of visiting.,One World Observatory,Tourist attraction,40.713006199999995,-74.013173,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,positive,,,,
1550464802434,4.0,Very beautiful in the night.,St. Patrick's Cathedral,Cathedral||Catholic church||Tourist attraction,40.7586117,-73.9761953,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,,,,
1584581485351,3.0,Dark and dreary stones Mice running up down and round Great place to step out,Hell's Kitchen Park,Park||Tourist attraction,40.7629601,-73.9925514,negative,notmentioned,notmentioned,negative,positive,notmentioned,notmentioned,positive,,,,
1560422511723,5.0,Excellent service. After drop off we were in a van to terminal within 7-8 minutes and same upon return after calling for our pick up. Both drivers were courteous and friendly! This took so much stress off of our trip!!!!,Park Plus Airport Parking - JFK Airport,Parking lot,40.6646113,-73.8174492,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,positive,,,,
1566063916632,5.0,It is a very recreational place for everyone,Gorman Playground,Playground||Park||Tourist attraction,40.762406,-73.8841796,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,,,,
1539487755551,3.0,Linda plaza also has wifi!,Greeley Square Park,Park||Tourist attraction,40.7487058,-73.9883382,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,positive,,,,
1541025417749,5.0,Beautiful park with wonderful views of the 59th St Bridge and the East side of Manhattan.,Hunter's Point South Park,Park||Tourist attraction,40.7422936,-73.9606831,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,,,,
1599331595711,5.0,Just a great family activity,Central Park Zoo,Zoo||Tourist attraction,40.767778,-73.9718335,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,,,,
1533995728377,5.0,Travel back in time ...,Jane's Carousel,Amusement park ride||Tourist attraction,40.7044242,-73.9923835,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,neutral,,,,
1557107660530,5.0,Good place to hold events,Restoration Plaza,Community center||Tourist attraction,40.6799431,-73.94599339999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,,,,
1415725898394,5.0,Brought a date here. Very relaxing and got some great pictures of the beautiful surroundings. A lot to do and a lot of events to watch like relay races and competitions for runners.,Randall's Island Park,Park||Tourist attraction,40.795812999999995,-73.922517,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive,,,,
1553825504208,5.0,Good....,Columbus Circle,Historical landmark,40.7680797,-73.9818957,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,,,,
1522498547393,5.0,The truth is that they have everything from variety of food and clothes to everything,Rego Center,Shopping mall,40.7332336,-73.86381639999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,,,,
1621405321572,5.0,One of the amazing constructions in the history of the mankind. It's always exciting to visit this monument whenever I come down to NY,Statue of Liberty National Monument,Historical landmark||Monument||National park||Tourist attraction,40.6892494,-74.04450039999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive,,,,
1535952049612,5.0,Clothes are New,Concourse Plaza,Shopping mall,40.8252165,-73.9202784,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,,,,
1579994499207,5.0,Stunning structure,Vessel,Tourist attraction,40.7538073,-74.0021537,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,,,,
1575257534244,5.0,A must to come and see when you come in to ny,Jewish Children's Museum,Museum||Children's museum||Educational institution||Tourist attraction,40.6689292,-73.9419197,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,,,,
1379630149993,5.0,One of my favorite places in Central Park. It was great to visit this past weekend and see all the turtles swimming around in the lake and sunning themselves on the logs. Quite surprised to see so many turtles in the middle of manhattan!,Hernshead,Scenic spot||Tourist attraction,40.7774688,-73.97281749999999,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive,,,,
1468940867287,2.0,Every time I go (and I sometimes must go) it gets worse and worse. My wife was assaulted with a violent ethnic rant. I am constantly looking over my shoulders. Even the Starbucks in Macy's had nasty staff making religious slurs. The only reason it got any stars is the store selection is decent. Macy's for me and H&M for my wife have become clothing shopping staples.,Kings Plaza Shopping Center,Shopping mall||Clothing store||Restaurant,40.6101191,-73.920052,negative,notmentioned,notmentioned,notmentioned,neutral,notmentioned,neutral,negative,,,,
1563153668170,5.0,Relaxing place,Belvedere Castle,Castle||Historical landmark||Scenic spot||Tourist attraction,40.7794302,-73.9690677,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive,,,,
1497587143395,4.0,Good mall. Great stores.,Green Acres Mall,Shopping mall||Clothing store||Restaurant,40.6627613,-73.7196783,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,positive,positive,,,,
1608142031472,5.0,"NYC parks rule. There's a beach, and a playground, and a dog run, and lots of geese and seagulls.",Wolfe's Pond Park,Park||Tourist attraction,40.519141,-74.1902206,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive,,,,
1577249285557,5.0,Its so beautiful. I think it is one of the most beautiful place in new york,Flatiron Building,Building||Historical place||Tourist attraction,40.7410605,-73.9896986,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive,,,,
1566270237995,5.0,Very nice place,Brookfield Place,Shopping mall||Tourist attraction,40.712716799999995,-74.01528239999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,,,,
1549545562354,3.0,Good food and shopping options,Story Corner Plaza,Shopping mall,40.8243087,-73.8594457,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive,positive,,,,
1520852706611,4.0,Shiro regal.,The Shops at Atlas Park,Shopping mall||Clothing store||Restaurant,40.708664299999995,-73.8693992,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,,,,
1560822209679,5.0,Lots of area to walk dogs or hang out,The Battery,Park||Tourist attraction,40.703140999999995,-74.0159996,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive,,,,
1546135134805,5.0,Great site,Rockefeller Center Christmas Tree,Tourist attraction||Event venue||Historical landmark||Ice skating rink,40.7587105,-73.97858719999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,,,,
1578456435424,5.0,I saw a duck,Bowne Park,Park||Tourist attraction,40.7704771,-73.8072049,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,,,,
1504127981260,5.0,"Great place to go walking and running I highly recommend this place, but park carefully you will get a ticket in a heart beat",Canarsie Park,Park||Tourist attraction,40.6277696,-73.89508649999999,notmentioned,notmentioned,negative,positive,notmentioned,notmentioned,notmentioned,positive,,,,
1564622575432,5.0,Great alternative to Central Park! Much less crowded with tourists and easier to bike around.,Prospect Park,Park||Tourist attraction,40.6602037,-73.9689558,notmentioned,notmentioned,positive,positive,positive,notmentioned,notmentioned,positive,,,,
1498600881698,4.0,Fun for toddlers to adults. Beautiful landscape. Children petting zoo a great feature! Glad it was not too crowded!,Central Park Zoo,Zoo||Tourist attraction,40.767778,-73.9718335,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive,,,,
1536830189695,5.0,Loving the new stores that just open up recently in the plaza..,Kings Plaza Shopping Center,Shopping mall||Clothing store||Restaurant,40.6101191,-73.920052,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,notmentioned,positive,,,,
1581772130048,5.0,Great place to take a break from the busy city life.,Washington Square Park,Park||Tourist attraction,40.7308838,-73.997332,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive,,,,
1602990052624,4.0,A wonderful visit to a truly special place in the Bronx anytime of the year...but especially now in the Fall season for Boo at the Zoo!,Bronx Zoo,Zoo||Tourist attraction,40.8505949,-73.8769982,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive,,,,
1594676119602,5.0,"You could get mugged and a police summons all in the same evening. Gets stabby always, I feel like the New Locals bring their English Bulldogs here to pretend they're struggling in Edgy New York.",Tompkins Square Park,City park||Basketball court||Dog park||Handball court||Park||Playground||Public swimming pool,40.726429499999995,-73.9817841,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,,,,
