time,rating,text,name,category,latitude,longitude,safety,cleanliness,infrastructure,nature,attractions,heritage,costs,other
1520395920586,3.0,Good place for kids,Highland Park,Park||City park||Tourist attraction,40.688727799999995,-73.8862997,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1594844833220,4.0,"You get your basics here. Great pizza place, I mean Great pizza. Good grocery store. Dash in dash out. Cleaners, pharmacy, Chinese food and 2 bodegas. What's not to like.",Einstein Shopping Center,Shopping mall,40.8645329,-73.82252319999999,notmentioned,positive,positive,notmentioned,positive,notmentioned,notmentioned,positive
1535216990590,5.0,"Excelent place, you can play whatever you want.. And the soccer field is clean all the time..",Raymond O'Connor Park,Park||Tourist attraction,40.7717621,-73.7793604,notmentioned,positive,positive,notmentioned,positive,notmentioned,notmentioned,positive
1551187940146,5.0,Breath taking sums it up. The Yellow Magnolia Cafe is worth a visit when there. Food was amazing. Perfect for a walk with the kids.,Brooklyn Botanic Garden,Botanical garden||Environmental organization||Tourist attraction||Wedding venue,40.669509999999995,-73.9625044,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive
1602366286886,4.0,"I loved the place, or was a little crouded but it was because it was a Saturday. The food was good. Large parking lot perfect for lots of visitors. Activities available for both kids and adults.",Queens County Farm Museum,Farm||Cultural landmark||Museum||Tourist attraction,40.7474785,-73.7220059,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,notmentioned,neutral
1565920546440,5.0,Rally,City Hall Park,Park||City park||Tourist attraction,40.7124142,-74.0065164,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,neutral
1564154563438,5.0,Awesome place! They let my blind hold a pair of Houdinis hand cuffs so he could feel them. It was really cool!,Fantasma Magic,Magic store||Magician||Museum||Party planner||Toy store,40.7520994,-73.990695,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1482458902060,4.0,"Okay, the moll is also walking to macys",Queens Place Mall,Shopping mall,40.7355974,-73.8745378,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1537672186398,5.0,I walked by a snapped a photo.,Solomon R. Guggenheim Museum,Modern art museum||Art museum||Museum||Tourist attraction,40.7829796,-73.9589706,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1598368429724,5.0,Nice view and That place is actually big and fun because it has a pool and some breakfast materials. Enjoy staying there and have fun.,The Shores at Atlantic Beach,Beach||Country club||Recreation center||Tourist attraction,40.586727499999995,-73.72956549999999,notmentioned,notmentioned,positive,positive,positive,notmentioned,notmentioned,positive
1563901790815,5.0,"Very convenient plaza with food option within and around, a great supermarket and movie theater.",Concourse Plaza,Shopping mall,40.8252165,-73.9202784,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,notmentioned,positive
1540395131484,5.0,Great beach! Easy to get there by ferry!,Jacob Riis Park,Park||Public beach||Tourist attraction,40.567069499999995,-73.8717702,notmentioned,notmentioned,positive,positive,positive,notmentioned,notmentioned,positive
1582515577620,4.0,"Huge venue, expensive for where our seats were... easy to get to on the subway though",Barclays Center,Arena||Sports complex,40.6826465,-73.97541559999999,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,negative,neutral
1599510030619,5.0,Small but great,Central Park Zoo,Zoo||Tourist attraction,40.767778,-73.9718335,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1575778677595,5.0,"I wished we had got here a full hour before sunset. As we barely had enough time to meander. My focus was seeing lady liberty through the trees, and that was satisfying. The reason we didn't have enough time was that there were no public restrooms en route:( we actually went into a restaurant, spent 20 dollars on 3 drinks, just to use the restroom.",The Battery,Park||Tourist attraction,40.703140999999995,-74.0159996,notmentioned,notmentioned,negative,positive,notmentioned,positive,negative,negative
1580491667379,5.0,It's the NYC Uber,183 Street Station,Subway station,40.858376199999995,-73.90391369999999,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1563110359428,5.0,Great vegan options!,Essex Market,Market||Produce market||Restaurant||Tourist attraction,40.7180004,-73.98819,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned
1550774874206,4.0,"Just in case you're going there for the first time, personal grill are not allowed in the park since they are already provided. It is also advisable to go early so as to get a good spot for you and whatever company you're going with. The views are very nice over here and the park is kept clean at all times.",Brooklyn Bridge Park Pier 5,Soccer field||Park||Tourist attraction,40.6948689,-74.0017282,notmentioned,positive,positive,positive,notmentioned,notmentioned,notmentioned,neutral
1613853933517,4.0,Went for liquor and sea food perfect.,Clocktower Plaza,Shopping mall||Grocery store||Restaurant,40.6871289,-73.8499961,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1556061288235,5.0,Lovely place to visit,Bay Plaza,Shopping mall,40.863953599999995,-73.8273421,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1570080820629,5.0,Endgame,Captain America Statue,Tourist attraction,40.659152299999995,-74.00463409999999,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned
1565452570115,2.0,There is nothing,Queens Botanical Garden,Botanical garden||Tourist attraction,40.7504225,-73.8301548,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,negative
1567383917171,5.0,Public park,Madison Square Park,Park||Tourist attraction,40.7421872,-73.9880175,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,neutral
1526965106589,4.0,Worth a visit but I liked old WTC far better. Access to the roof would be nice. Rather then those 15 bucks a piece travel guide iPods I would prefer tour over NYC streets like the old WTC had.,One World Observatory,Tourist attraction,40.713006199999995,-74.013173,notmentioned,notmentioned,negative,notmentioned,positive,negative,negative,neutral
1547143971659,5.0,First Park in Brooklyn my princess Start playing around. Now they fixed up so beautiful. That just bring you joy in your life expectancy.,Lincoln Terrace / Arthur S. Somers Park,Park||Baseball field||Basketball court||Dog park||Handball court||Playground||Tennis court||Tourist attraction,40.6668637,-73.9272053,notmentioned,notmentioned,positive,positive,positive,notmentioned,notmentioned,positive
1541733774076,5.0,I love this place it has every thing you need,Bay Plaza,Shopping mall,40.863953599999995,-73.8273421,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1539118138370,4.0,It was a wonderful experience,New York Hall Of Science,Science museum||Children's museum||Tourist attraction,40.7472583,-73.8516925,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1424911029223,5.0,Erica Thach,Drummer's Grove,Park||Tourist attraction,40.6558508,-73.9624774,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned
1549538360180,5.0,Happy childhood,American Girl Place,Shopping mall,40.7602293,-73.97901879999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1605430953761,4.0,"Statue of Liberty, formally Liberty Enlightening the World, colossal statue on Liberty Island in the Upper New York Bay, U.S., commemorating the friendship of the peoples of the United States and France. Standing 305 feet (93 metres) high including its pedestal, it represents a woman holding a torch in her raised right hand and a tablet bearing the adoption date of the Declaration of Independence (July 4, 1776) in her left. The torch, which measures 29 feet (8.8 metres) from the flame tip to the bottom of the handle, is accessible via a 42-foot (12.8-metre) service ladder inside the arm (this ascent was open to the public from 1886 to 1916). An elevator carries visitors to the observation deck in the pedestal, which may also be reached by stairway, and a spiral staircase leads to an observation platform in the figure’s crown. A plaque at the pedestal’s entrance is inscribed with a sonnet, “The New Colossus” (1883) by Emma Lazarus.",Statue of Liberty National Monument,Historical landmark||Monument||National park||Tourist attraction,40.6892494,-74.04450039999999,notmentioned,notmentioned,positive,notmentioned,positive,positive,notmentioned,positive
1512225260542,4.0,Good spot for blackfish.,Execution Rocks Lighthouse,Lighthouse||Tourist attraction,40.8780518,-73.73766479999999,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1530272995607,5.0,Beautiful venue,Radio City Music Hall,Performing arts theater||Concert hall||Live music venue||Tourist attraction,40.759975999999995,-73.9799772,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,notmentioned,positive
1519342482907,5.0,Beautiful architecture friendly staff,Lincoln Center for the Performing Arts,Performing arts theater||Concert hall||Live music venue||Opera house||Orchestra||Tourist attraction,40.7724641,-73.9834889,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,notmentioned,positive
1526307419807,5.0,Its a huge and beautiful statue which was a gift from French government to American people for completing 100 years of freedom...,Statue of Liberty National Monument,Historical landmark||Monument||National park||Tourist attraction,40.6892494,-74.04450039999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,positive
1514788954940,5.0,Great experience,City Point BKLYN,Shopping mall,40.690939799999995,-73.9830629,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1507906393345,4.0,It's a nice little place to shop. Or catch a good movie,City Point BKLYN,Shopping mall,40.690939799999995,-73.9830629,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1564434836965,5.0,Beautiful view of Manhattan,Marsha P. Johnson State Park,State park||City park||Cultural landmark||Park||Tourist attraction,40.7214167,-73.96203059999999,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned
1499867024866,5.0,All around great activities for family. My daughter does gymnastic there and loves it.,Aviator Sports & Events Center,Recreation center||Basketball court||Event venue||Gymnastics center||Hockey club||Ice skating rink||Rock climbing||Soccer field||Sports complex||Summer camp,40.5896622,-73.8990554,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1570025777583,5.0,"A whole world of chocolate, if you are in Times Square you have to visit this store, everything is great and surely you will not leave without buying any souvenirs or of course chocolates.",Hershey's Chocolate World,Chocolate shop||Candy store||Tourist attraction,40.7593411,-73.9843095,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1545218169499,3.0,A OK mall. Has a lot of good stores but the assortment is not that wide,Green Acres Mall,Shopping mall||Clothing store||Restaurant,40.6627613,-73.7196783,notmentioned,notmentioned,positive,notmentioned,neutral,notmentioned,notmentioned,neutral
1576955429338,5.0,"America's air and water vehicles. When time is, visit!","Intrepid Sea, Air & Space Museum",Museum||Historical place||Historical landmark||Tourist attraction,40.7645266,-73.99960759999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,neutral
